ID,Name,Year,Distance,Area
C0R600,舊泰武,2013.0,4500.0,73770.28771081475
C0R620,墾雷,2013.0,4500.0,0.0
C0R640,東港,2013.0,4500.0,0.0
C0R650,竹田,2013.0,4500.0,0.0
C0R660,枋寮,2013.0,4500.0,0.0
C0R670,楓港,2013.0,4500.0,5382.388154504432
C0R680,佳樂水,2013.0,4500.0,2296.1740726570083
C0R690,墾丁,2013.0,4500.0,4019.5773635406326
C0R700,枋山,2013.0,4500.0,0.0
C0R710,龍磐,2013.0,4500.0,0.0
C0R720,旭海,2013.0,4500.0,2083.1417104252255
C0R730,大坪頂,2013.0,4500.0,0.0
C0R740,獅子,2013.0,4500.0,5382.388154504432
C0R750,四林格山,2013.0,4500.0,21129.362846214182
C0R760,南仁湖,2013.0,4500.0,12993.72076388473
C0R770,保力,2013.0,4500.0,17433.831827255734
C0R780,滿州,2013.0,4500.0,16564.664114066025
C0R790,九棚,2013.0,4500.0,4107.520530718606
C0R800,丹路,2013.0,4500.0,14505.32915900583
C0R810,內獅,2013.0,4500.0,9263.590406899459
C0R820,白鷺,2013.0,4500.0,342941.15149549826
C0R830,高士,2013.0,4500.0,1744.022686106383
C0R840,牡丹池山,2013.0,4500.0,6036.189750902673
C1R110,口社,2013.0,4500.0,44693.18595406283
C1R120,上德文,2013.0,4500.0,423053.55169091915
C1R250,力里,2013.0,4500.0,2148.3995207441244
C1R290,石門山,2013.0,4500.0,9389.000212762168
C1R610,西大武山,2013.0,4500.0,860706.9342474095
C1R630,龍泉,2013.0,4500.0,0.0
C0R340,牡丹,2013.0,4500.0,15026.737932790915
C0R360,墾丁,2013.0,4500.0,1100.0655362858865
C0R370,佳樂水,2013.0,4500.0,1905.328828034048
C0R380,枋寮,2013.0,4500.0,0.0
C0R400,楓港,2013.0,4500.0,5382.388154504432
C0R420,牡丹池山,2013.0,4500.0,6401.370642376758
C0R430,東港,2013.0,4500.0,0.0
C0R500,竹田,2013.0,4500.0,0.0
C1R090,里港,2013.0,4500.0,0.0
C1R130,阿禮,2013.0,4500.0,728245.0366865407
C1R140,瑪家,2013.0,4500.0,568781.3630611193
C1R160,新圍,2013.0,4500.0,0.0
C1R170,屏東,2013.0,4500.0,0.0
C1R190,赤山,2013.0,4500.0,0.0
C1R200,龍泉,2013.0,4500.0,0.0
C1R201,龍泉,2013.0,4500.0,0.0
C1R210,麟洛,2013.0,4500.0,0.0
C1R230,南州,2013.0,4500.0,0.0
C1R240,來義,2013.0,4500.0,1601.9296123936508
C1R260,春日,2013.0,4500.0,12828.860443445092
C1R300,旭海,2013.0,4500.0,2083.1417104252255
C1R320,車城,2013.0,4500.0,9426.60687903041
C1R330,枋山,2013.0,4500.0,0.0
C1R340,牡丹,2013.0,4500.0,25278.635020157642
C1R440,大漢山,2013.0,4500.0,688657.7761342188
467590,恆春,2014.0,4500.0,2153.488300792786
467790,墾丁雷達站,2014.0,4500.0,0.0
C0R100,尾寮山,2014.0,4500.0,143983.75306522375
C0R130,阿禮,2014.0,4500.0,618676.4247286393
C0R140,瑪家,2014.0,4500.0,265594.9067572508
C0R150,三地門,2014.0,4500.0,19077.878946834673
C0R160,鹽埔,2014.0,4500.0,0.0
C0R170,屏東,2014.0,4500.0,0.0
C0R190,赤山,2014.0,4500.0,0.0
C0R220,潮州,2014.0,4500.0,0.0
C0R240,來義,2014.0,4500.0,5747.273149026818
C0R260,春日,2014.0,4500.0,0.0
C0R270,琉球嶼,2014.0,4500.0,0.0
C0R280,檳榔,2014.0,4500.0,4600.397555566461
C0R320,車城,2014.0,4500.0,2711.14717693281
C0R341,牡丹,2014.0,4500.0,14842.898173247295
C0R350,貓鼻頭,2014.0,4500.0,0.0
C0R440,大漢山,2014.0,4500.0,215639.09975714117
C0R470,高樹,2014.0,4500.0,0.0
C0R480,長治,2014.0,4500.0,0.0
C0R490,九如,2014.0,4500.0,0.0
C0R510,萬丹,2014.0,4500.0,0.0
C0R520,崁頂,2014.0,4500.0,0.0
C0R530,林邊,2014.0,4500.0,0.0
C0R540,佳冬,2014.0,4500.0,0.0
C0R550,新埤,2014.0,4500.0,0.0
C0R560,新園,2014.0,4500.0,0.0
C0R570,麟洛,2014.0,4500.0,0.0
C0R580,南州,2014.0,4500.0,0.0
C0R590,里港,2014.0,4500.0,0.0
C0R600,舊泰武,2014.0,4500.0,53289.45214368943
C0R620,墾雷,2014.0,4500.0,0.0
C0R640,東港,2014.0,4500.0,0.0
C0R650,竹田,2014.0,4500.0,0.0
C0R660,枋寮,2014.0,4500.0,0.0
C0R670,楓港,2014.0,4500.0,6320.865540257915
C0R680,佳樂水,2014.0,4500.0,0.0
C0R690,墾丁,2014.0,4500.0,0.0
C0R700,枋山,2014.0,4500.0,0.0
C0R710,龍磐,2014.0,4500.0,0.0
C0R720,旭海,2014.0,4500.0,4897.925313058692
C0R730,大坪頂,2014.0,4500.0,0.0
C0R740,獅子,2014.0,4500.0,6309.76144449439
C0R750,四林格山,2014.0,4500.0,12756.865148360303
C0R760,南仁湖,2014.0,4500.0,5340.154704972884
C0R770,保力,2014.0,4500.0,12500.559846412136
C0R780,滿州,2014.0,4500.0,1722.91875065954
C0R790,九棚,2014.0,4500.0,0.0
C0R800,丹路,2014.0,4500.0,6189.680193827973
C0R810,內獅,2014.0,4500.0,5558.649007158683
C0R820,白鷺,2014.0,4500.0,141757.94336606917
C0R830,高士,2014.0,4500.0,6256.430293307821
C0R840,牡丹池山,2014.0,4500.0,1720.3402167182749
C1R110,口社,2014.0,4500.0,22187.87920985744
C1R120,上德文,2014.0,4500.0,260529.28869646724
C1R250,力里,2014.0,4500.0,14604.033025072502
C1R290,石門山,2014.0,4500.0,10787.700234950436
C1R610,西大武山,2014.0,4500.0,923449.8296388002
C1R630,龍泉,2014.0,4500.0,0.0
C0R340,牡丹,2014.0,4500.0,3090.570828584516
C0R360,墾丁,2014.0,4500.0,0.0
C0R370,佳樂水,2014.0,4500.0,0.0
C0R380,枋寮,2014.0,4500.0,0.0
C0R400,楓港,2014.0,4500.0,6783.544819956916
C0R420,牡丹池山,2014.0,4500.0,2561.398085457353
C0R430,東港,2014.0,4500.0,0.0
C0R500,竹田,2014.0,4500.0,0.0
C1R090,里港,2014.0,4500.0,0.0
C1R130,阿禮,2014.0,4500.0,622137.7374827613
C1R140,瑪家,2014.0,4500.0,268697.492619017
C1R160,新圍,2014.0,4500.0,0.0
C1R170,屏東,2014.0,4500.0,0.0
C1R190,赤山,2014.0,4500.0,0.0
C1R200,龍泉,2014.0,4500.0,0.0
C1R201,龍泉,2014.0,4500.0,0.0
C1R210,麟洛,2014.0,4500.0,0.0
C1R230,南州,2014.0,4500.0,0.0
C1R240,來義,2014.0,4500.0,5747.273149026818
C1R260,春日,2014.0,4500.0,0.0
C1R300,旭海,2014.0,4500.0,2703.2153808862176
C1R320,車城,2014.0,4500.0,2711.14717693281
C1R330,枋山,2014.0,4500.0,0.0
C1R340,牡丹,2014.0,4500.0,14842.898173247295
C1R440,大漢山,2014.0,4500.0,215639.09975714117
467590,恆春,2015.0,4500.0,20782.064709665545
467790,墾丁雷達站,2015.0,4500.0,3598.9396829956568
C0R100,尾寮山,2015.0,4500.0,86604.91903762601
C0R130,阿禮,2015.0,4500.0,396356.6044259509
C0R140,瑪家,2015.0,4500.0,353536.9488515372
C0R150,三地門,2015.0,4500.0,24213.20124555645
C0R160,鹽埔,2015.0,4500.0,0.0
C0R170,屏東,2015.0,4500.0,0.0
C0R190,赤山,2015.0,4500.0,0.0
C0R220,潮州,2015.0,4500.0,0.0
C0R240,來義,2015.0,4500.0,0.0
C0R260,春日,2015.0,4500.0,10658.651802477325
C0R270,琉球嶼,2015.0,4500.0,0.0
C0R280,檳榔,2015.0,4500.0,27623.598554319124
C0R320,車城,2015.0,4500.0,61031.013610896574
C0R341,牡丹,2015.0,4500.0,33530.872345994234
C0R350,貓鼻頭,2015.0,4500.0,0.0
C0R440,大漢山,2015.0,4500.0,315197.86991361383
C0R470,高樹,2015.0,4500.0,0.0
C0R480,長治,2015.0,4500.0,0.0
C0R490,九如,2015.0,4500.0,0.0
C0R510,萬丹,2015.0,4500.0,0.0
C0R520,崁頂,2015.0,4500.0,0.0
C0R530,林邊,2015.0,4500.0,0.0
C0R540,佳冬,2015.0,4500.0,0.0
C0R550,新埤,2015.0,4500.0,0.0
C0R560,新園,2015.0,4500.0,0.0
C0R570,麟洛,2015.0,4500.0,0.0
C0R580,南州,2015.0,4500.0,0.0
C0R590,里港,2015.0,4500.0,0.0
C0R600,舊泰武,2015.0,4500.0,54384.860305574904
C0R620,墾雷,2015.0,4500.0,0.0
C0R640,東港,2015.0,4500.0,0.0
C0R650,竹田,2015.0,4500.0,0.0
C0R660,枋寮,2015.0,4500.0,0.0
C0R670,楓港,2015.0,4500.0,3804.1868557018956
C0R680,佳樂水,2015.0,4500.0,0.0
C0R690,墾丁,2015.0,4500.0,5632.271864988796
C0R700,枋山,2015.0,4500.0,12476.877521610259
C0R710,龍磐,2015.0,4500.0,3598.9396829956568
C0R720,旭海,2015.0,4500.0,275.3052698296493
C0R730,大坪頂,2015.0,4500.0,0.0
C0R740,獅子,2015.0,4500.0,3063.0807645968366
C0R750,四林格山,2015.0,4500.0,27809.73646119709
C0R760,南仁湖,2015.0,4500.0,0.0
C0R770,保力,2015.0,4500.0,8044.690502738277
C0R780,滿州,2015.0,4500.0,0.0
C0R790,九棚,2015.0,4500.0,0.0
C0R800,丹路,2015.0,4500.0,24550.237192204386
C0R810,內獅,2015.0,4500.0,5966.245906058762
C0R820,白鷺,2015.0,4500.0,124445.81610855926
C0R830,高士,2015.0,4500.0,22614.841072267725
C0R840,牡丹池山,2015.0,4500.0,0.0
C1R110,口社,2015.0,4500.0,5717.939646712527
C1R120,上德文,2015.0,4500.0,150457.77917427453
C1R250,力里,2015.0,4500.0,1798.561838997131
C1R290,石門山,2015.0,4500.0,201622.13513541757
C1R610,西大武山,2015.0,4500.0,612623.6688943245
C1R630,龍泉,2015.0,4500.0,0.0
C0R340,牡丹,2015.0,4500.0,9198.360076833078
C0R360,墾丁,2015.0,4500.0,3598.9396829956568
C0R370,佳樂水,2015.0,4500.0,3598.9396829956568
C0R380,枋寮,2015.0,4500.0,0.0
C0R400,楓港,2015.0,4500.0,3804.1868557018956
C0R420,牡丹池山,2015.0,4500.0,0.0
C0R430,東港,2015.0,4500.0,0.0
C0R500,竹田,2015.0,4500.0,0.0
C1R090,里港,2015.0,4500.0,0.0
C1R130,阿禮,2015.0,4500.0,396792.18922353757
C1R140,瑪家,2015.0,4500.0,354572.9969177201
C1R160,新圍,2015.0,4500.0,0.0
C1R170,屏東,2015.0,4500.0,0.0
C1R190,赤山,2015.0,4500.0,0.0
C1R200,龍泉,2015.0,4500.0,0.0
C1R201,龍泉,2015.0,4500.0,0.0
C1R210,麟洛,2015.0,4500.0,0.0
C1R230,南州,2015.0,4500.0,0.0
C1R240,來義,2015.0,4500.0,0.0
C1R260,春日,2015.0,4500.0,10658.651802477325
C1R300,旭海,2015.0,4500.0,213.7444553283101
C1R320,車城,2015.0,4500.0,61031.013610896574
C1R330,枋山,2015.0,4500.0,12476.877521610259
C1R340,牡丹,2015.0,4500.0,33530.872345994234
C1R440,大漢山,2015.0,4500.0,315197.86991361383
467590,恆春,2016.0,4500.0,6833.741259669423
467790,墾丁雷達站,2016.0,4500.0,4038.607934795286
C0R100,尾寮山,2016.0,4500.0,287309.69936689764
C0R130,阿禮,2016.0,4500.0,610393.4378289506
C0R140,瑪家,2016.0,4500.0,167234.64772924184
C0R150,三地門,2016.0,4500.0,33843.0705062096
C0R160,鹽埔,2016.0,4500.0,0.0
C0R170,屏東,2016.0,4500.0,0.0
C0R190,赤山,2016.0,4500.0,0.0
C0R220,潮州,2016.0,4500.0,0.0
C0R240,來義,2016.0,4500.0,7175.166896536326
C0R260,春日,2016.0,4500.0,27405.802404532024
C0R270,琉球嶼,2016.0,4500.0,0.0
C0R280,檳榔,2016.0,4500.0,168.23536722657323
C0R320,車城,2016.0,4500.0,2397.462159687149
C0R341,牡丹,2016.0,4500.0,13720.019915927414
C0R350,貓鼻頭,2016.0,4500.0,0.0
C0R440,大漢山,2016.0,4500.0,541513.288991362
C0R470,高樹,2016.0,4500.0,0.0
C0R480,長治,2016.0,4500.0,0.0
C0R490,九如,2016.0,4500.0,0.0
C0R510,萬丹,2016.0,4500.0,0.0
C0R520,崁頂,2016.0,4500.0,0.0
C0R530,林邊,2016.0,4500.0,0.0
C0R540,佳冬,2016.0,4500.0,0.0
C0R550,新埤,2016.0,4500.0,0.0
C0R560,新園,2016.0,4500.0,0.0
C0R570,麟洛,2016.0,4500.0,0.0
C0R580,南州,2016.0,4500.0,0.0
C0R590,里港,2016.0,4500.0,0.0
C0R600,舊泰武,2016.0,4500.0,59479.87236336251
C0R620,墾雷,2016.0,4500.0,0.0
C0R640,東港,2016.0,4500.0,0.0
C0R650,竹田,2016.0,4500.0,0.0
C0R660,枋寮,2016.0,4500.0,0.0
C0R670,楓港,2016.0,4500.0,6030.2999109391485
C0R680,佳樂水,2016.0,4500.0,1231.6992283835664
C0R690,墾丁,2016.0,4500.0,4496.082268765738
C0R700,枋山,2016.0,4500.0,3917.2678363876735
C0R710,龍磐,2016.0,4500.0,296.14606461680773
C0R720,旭海,2016.0,4500.0,0.0
C0R730,大坪頂,2016.0,4500.0,0.0
C0R740,獅子,2016.0,4500.0,6030.2999109391485
C0R750,四林格山,2016.0,4500.0,33440.15858786722
C0R760,南仁湖,2016.0,4500.0,5871.199383706699
C0R770,保力,2016.0,4500.0,25301.75572101069
C0R780,滿州,2016.0,4500.0,19212.086188689944
C0R790,九棚,2016.0,4500.0,1879.183217547498
C0R800,丹路,2016.0,4500.0,7028.132096010511
C0R810,內獅,2016.0,4500.0,11775.080523627626
C0R820,白鷺,2016.0,4500.0,88696.1000385593
C0R830,高士,2016.0,4500.0,4431.93094815472
C0R840,牡丹池山,2016.0,4500.0,720.069872151508
C1R110,口社,2016.0,4500.0,15430.485468774463
C1R120,上德文,2016.0,4500.0,325594.28303056734
C1R250,力里,2016.0,4500.0,17794.979724149838
C1R290,石門山,2016.0,4500.0,24708.23337121351
C1R610,西大武山,2016.0,4500.0,555948.0694410428
C1R630,龍泉,2016.0,4500.0,0.0
C0R340,牡丹,2016.0,4500.0,1972.1285687100508
C0R360,墾丁,2016.0,4500.0,4038.607934795286
C0R370,佳樂水,2016.0,4500.0,5270.307163178853
C0R380,枋寮,2016.0,4500.0,0.0
C0R400,楓港,2016.0,4500.0,6030.2999109391485
C0R420,牡丹池山,2016.0,4500.0,2266.454491362364
C0R430,東港,2016.0,4500.0,0.0
C0R500,竹田,2016.0,4500.0,0.0
C1R090,里港,2016.0,4500.0,0.0
C1R130,阿禮,2016.0,4500.0,608018.2394820306
C1R140,瑪家,2016.0,4500.0,168514.09170853253
C1R160,新圍,2016.0,4500.0,0.0
C1R170,屏東,2016.0,4500.0,0.0
C1R190,赤山,2016.0,4500.0,0.0
C1R200,龍泉,2016.0,4500.0,0.0
C1R201,龍泉,2016.0,4500.0,0.0
C1R210,麟洛,2016.0,4500.0,0.0
C1R230,南州,2016.0,4500.0,0.0
C1R240,來義,2016.0,4500.0,7175.166896536326
C1R260,春日,2016.0,4500.0,27405.802404532024
C1R300,旭海,2016.0,4500.0,0.0
C1R320,車城,2016.0,4500.0,2397.462159687149
C1R330,枋山,2016.0,4500.0,3917.2678363876735
C1R340,牡丹,2016.0,4500.0,13720.019915927414
C1R440,大漢山,2016.0,4500.0,541513.288991362
467590,恆春,2017.0,4500.0,19212.40424116753
467790,墾丁雷達站,2017.0,4500.0,23898.2182374254
C0R100,尾寮山,2017.0,4500.0,114417.19205068151
C0R130,阿禮,2017.0,4500.0,640938.1659865356
C0R140,瑪家,2017.0,4500.0,164365.63612485037
C0R150,三地門,2017.0,4500.0,9821.305072889909
C0R160,鹽埔,2017.0,4500.0,0.0
C0R170,屏東,2017.0,4500.0,0.0
C0R190,赤山,2017.0,4500.0,0.0
C0R220,潮州,2017.0,4500.0,0.0
C0R240,來義,2017.0,4500.0,1571.1177471648227
C0R260,春日,2017.0,4500.0,6995.4587561164535
C0R270,琉球嶼,2017.0,4500.0,0.0
C0R280,檳榔,2017.0,4500.0,7806.256038097057
C0R320,車城,2017.0,4500.0,41364.9315950467
C0R341,牡丹,2017.0,4500.0,12184.371432885499
C0R350,貓鼻頭,2017.0,4500.0,0.0
C0R440,大漢山,2017.0,4500.0,305827.09639599576
C0R470,高樹,2017.0,4500.0,0.0
C0R480,長治,2017.0,4500.0,0.0
C0R490,九如,2017.0,4500.0,0.0
C0R510,萬丹,2017.0,4500.0,0.0
C0R520,崁頂,2017.0,4500.0,0.0
C0R530,林邊,2017.0,4500.0,0.0
C0R540,佳冬,2017.0,4500.0,0.0
C0R550,新埤,2017.0,4500.0,0.0
C0R560,新園,2017.0,4500.0,0.0
C0R570,麟洛,2017.0,4500.0,0.0
C0R580,南州,2017.0,4500.0,0.0
C0R590,里港,2017.0,4500.0,0.0
C0R600,舊泰武,2017.0,4500.0,46294.16764229832
C0R620,墾雷,2017.0,4500.0,0.0
C0R640,東港,2017.0,4500.0,0.0
C0R650,竹田,2017.0,4500.0,0.0
C0R660,枋寮,2017.0,4500.0,0.0
C0R670,楓港,2017.0,4500.0,7994.001238813846
C0R680,佳樂水,2017.0,4500.0,3408.8205272747073
C0R690,墾丁,2017.0,4500.0,23898.2182374254
C0R700,枋山,2017.0,4500.0,12481.627512679644
C0R710,龍磐,2017.0,4500.0,18545.389663990925
C0R720,旭海,2017.0,4500.0,4118.643360076844
C0R730,大坪頂,2017.0,4500.0,0.0
C0R740,獅子,2017.0,4500.0,9392.774855962545
C0R750,四林格山,2017.0,4500.0,32593.100282712083
C0R760,南仁湖,2017.0,4500.0,32689.359704352584
C0R770,保力,2017.0,4500.0,20208.76768956949
C0R780,滿州,2017.0,4500.0,28336.468536486584
C0R790,九棚,2017.0,4500.0,4755.319550588734
C0R800,丹路,2017.0,4500.0,37408.04338954161
C0R810,內獅,2017.0,4500.0,1655.037101671938
C0R820,白鷺,2017.0,4500.0,82909.99965015038
C0R830,高士,2017.0,4500.0,5721.008091049921
C0R840,牡丹池山,2017.0,4500.0,120.59740419735047
C1R110,口社,2017.0,4500.0,16343.408878280994
C1R120,上德文,2017.0,4500.0,316007.3513939743
C1R250,力里,2017.0,4500.0,970.9422840043759
C1R290,石門山,2017.0,4500.0,174336.16334093944
C1R610,西大武山,2017.0,4500.0,420155.7435213268
C1R630,龍泉,2017.0,4500.0,0.0
C0R340,牡丹,2017.0,4500.0,957.648855617976
C0R360,墾丁,2017.0,4500.0,22201.539312067798
C0R370,佳樂水,2017.0,4500.0,6627.123313697164
C0R380,枋寮,2017.0,4500.0,0.0
C0R400,楓港,2017.0,4500.0,7994.001238813846
C0R420,牡丹池山,2017.0,4500.0,392.89072964726415
C0R430,東港,2017.0,4500.0,0.0
C0R500,竹田,2017.0,4500.0,0.0
C1R090,里港,2017.0,4500.0,0.0
C1R130,阿禮,2017.0,4500.0,645595.98582191
C1R140,瑪家,2017.0,4500.0,168425.45346228324
C1R160,新圍,2017.0,4500.0,0.0
C1R170,屏東,2017.0,4500.0,0.0
C1R190,赤山,2017.0,4500.0,0.0
C1R200,龍泉,2017.0,4500.0,0.0
C1R201,龍泉,2017.0,4500.0,0.0
C1R210,麟洛,2017.0,4500.0,0.0
C1R230,南州,2017.0,4500.0,0.0
C1R240,來義,2017.0,4500.0,1571.1177471648227
C1R260,春日,2017.0,4500.0,6995.4587561164535
C1R300,旭海,2017.0,4500.0,2156.6935452285816
C1R320,車城,2017.0,4500.0,41364.9315950467
C1R330,枋山,2017.0,4500.0,12481.627512679644
C1R340,牡丹,2017.0,4500.0,12184.371432885499
C1R440,大漢山,2017.0,4500.0,305827.09639599576
